,id,gender_male,gender_female,age_<=18,age_19-29,age_30-39,age_>=40,org_non-org,org_is-org
0,1520622118987251712,0.0025249466,0.9974751,0.001108342,0.006309908,0.017724806,0.974857,0.999595,0.000405046
1,1520602733836873729,0.18645094,0.8135491,0.31657985,0.49523094,0.13901556,0.049173728,0.9680157,0.03198436
2,1520748700884254720,0.99534976,0.0046502496,0.16760755,0.30422288,0.13052694,0.39764264,0.9936963,0.00630371
3,1520804860026839043,0.9980507,0.0019493689,0.022954253,0.09563282,0.5204025,0.3610104,0.98956794,0.0104320375
4,1520796096188063746,0.0007699751,0.99923,0.0077002556,0.03213416,0.42446265,0.53570294,0.9924655,0.007534483
5,1520868510632759296,0.92065954,0.07934048,0.089197055,0.39368284,0.17094412,0.34617603,0.947404,0.052596
6,1520841692550676482,0.938871,0.061128918,0.02428125,0.061621938,0.8947314,0.01936542,0.99795014,0.0020498617
7,1520937355787616263,0.9878493,0.012150689,0.025631737,0.2476606,0.65598303,0.07072457,0.99906534,0.00093464326
8,1520919197676679169,0.99811804,0.0018819602,0.0888374,0.50408965,0.37363076,0.03344217,0.9952414,0.004758595
9,1520918686382510080,0.0031933587,0.9968066,0.04127136,0.07255238,0.5850923,0.30108395,0.9992747,0.00072539033
10,1520894798646976512,0.9940182,0.0059817643,0.41009566,0.5050379,0.043761462,0.041104916,0.996696,0.0033039732
11,1521199221008785408,0.88551635,0.11448362,0.08842161,0.07175224,0.031220607,0.80860555,0.63626134,0.36373863
12,1521187332044378112,0.0014303596,0.9985696,0.00011756019,0.000100956975,0.00015513328,0.9996263,0.9967855,0.0032144561
13,1521175839974514691,0.99547076,0.0045292336,0.10409157,0.5044144,0.27493063,0.11656345,0.99937564,0.0006243522
14,1521252030140063744,0.98489916,0.015100835,0.020562416,0.06475276,0.07139183,0.84329295,0.9989189,0.0010811435
15,1521245113791307776,0.9998833,0.0001166415,0.007806962,0.057077244,0.13052438,0.8045914,0.99824727,0.0017528048
16,1521232847713017857,0.0033562595,0.9966438,0.00728802,0.091809176,0.5613702,0.3395326,0.99583215,0.004167885
17,1521294348968730630,0.9684806,0.031519417,0.5104747,0.19253999,0.039735746,0.25724953,0.9910556,0.00894436
18,1521264815624232960,0.9821446,0.017855452,0.3007257,0.5620254,0.09937816,0.037870746,0.9913874,0.008612514
19,1521348669320183808,0.9999771,2.2903316e-05,0.034199115,0.91197425,0.031750828,0.02207584,0.9965076,0.003492352
20,1521335980766248960,0.9998319,0.00016810608,0.06431387,0.12544253,0.39412394,0.41611966,0.99676764,0.003232314
21,1521467418069020673,0.97478753,0.025212495,0.2331072,0.750029,0.015557838,0.0013059479,0.99971503,0.0002848982
22,1521461477936275458,0.8587207,0.14127928,0.079970986,0.9121025,0.0064615635,0.0014649765,0.9956548,0.004345216
23,1521452353173479425,0.9401691,0.059830867,0.0111893155,0.01676281,0.011313435,0.9607345,0.37266934,0.62733066
24,1521441282048118784,0.0026468162,0.9973532,0.0064261383,0.028074369,0.14837009,0.81712943,0.9966382,0.0033618403
25,1521520045322641408,0.15620248,0.8437975,0.06525371,0.91448814,0.016069332,0.0041887644,0.996431,0.0035689466
26,1521518906220888067,0.0023686623,0.9976313,0.0026934026,0.01129656,0.011088264,0.97492176,0.99936384,0.0006362015
27,1521563483518554112,0.9998609,0.00013913926,0.14152338,0.3939008,0.0801098,0.38446602,0.99877316,0.0012267844
28,1521554887930220545,0.62899035,0.37100962,0.33042586,0.6141875,0.0099717565,0.045414843,0.9895169,0.01048304
29,1521541103803060229,0.99963343,0.00036658763,0.06087511,0.06946756,0.03459882,0.8350585,0.99771416,0.0022858428
30,1521604931245035522,0.9274541,0.07254592,0.35463226,0.51459086,0.029045131,0.10173169,0.9484664,0.051533606
31,1521594040600432642,0.9995192,0.0004807727,0.0022148073,0.0022431577,0.006380555,0.9891615,0.9749531,0.02504691
32,1521588501019598849,0.9953307,0.004669314,0.014492225,0.02814603,0.072150014,0.8852117,0.9950795,0.0049205003
33,1521652066912899072,0.017553128,0.9824469,0.015468968,0.18946594,0.26328632,0.5317788,0.9878319,0.012168182
34,1521641852562194435,0.014760811,0.98523915,0.15646607,0.8287571,0.0117529575,0.0030239094,0.9992957,0.00070429454
35,1521624594221780999,0.99784577,0.0021542772,0.22509581,0.58735937,0.12721837,0.060326517,0.9988838,0.0011161865
36,1521620250768388096,0.97631925,0.0236808,0.26069584,0.34492308,0.055081006,0.3393001,0.9810022,0.018997718
37,1521615424726646784,0.003176096,0.9968239,0.019519864,0.04829089,0.23574552,0.69644374,0.9985672,0.0014327973
38,1521702505691947008,0.0063544204,0.99364555,0.00090600486,0.0006094631,0.0021950372,0.9962895,0.9902766,0.009723443
39,1521680257077682177,0.9976471,0.0023528286,0.032511596,0.3281098,0.2753988,0.36397982,0.99967074,0.00032929707
40,1521678091705360384,0.1594078,0.84059227,0.36664808,0.48702374,0.05354549,0.092782676,0.9138397,0.08616028
41,1521833205069926400,0.9142902,0.08570982,0.17541215,0.5358072,0.2531742,0.03560644,0.995323,0.0046769967
42,1521827789963411456,0.99126446,0.008735602,0.10137398,0.76296294,0.060095485,0.075567715,0.98742723,0.012572832
43,1521820454985547776,0.92065954,0.079340436,0.08919708,0.39368296,0.17094408,0.3461759,0.947404,0.052595973
44,1521819153321148416,0.99654704,0.0034529557,0.037170973,0.2601033,0.27343506,0.42929068,0.99498945,0.005010517
45,1521813380008493057,0.9637646,0.036235362,0.25529093,0.5064003,0.05534235,0.18296637,0.9915671,0.008432946
46,1521710272175501314,0.9877099,0.012290114,0.02658416,0.06583776,0.022711135,0.88486695,0.13981552,0.86018443
47,1521869041874337792,0.90888584,0.091114156,0.32446697,0.45812535,0.15968305,0.057724662,0.99477804,0.0052219136
48,1521868596644921345,0.009839118,0.9901608,0.24146107,0.40859196,0.1692921,0.18065475,0.9963586,0.0036414375
49,1521865976655998983,0.0018739536,0.9981261,0.00642144,0.046299957,0.91211426,0.03516441,0.9907924,0.009207648
50,1521865874587717633,0.98127395,0.01872603,0.024119847,0.07448413,0.116680324,0.7847157,0.9589827,0.04101733
51,1521836300223062017,5.973558e-05,0.9999403,0.001417745,0.012212929,0.2141703,0.77219903,0.9994609,0.00053911156
52,1521909152326602757,0.998801,0.0011989938,4.3019227e-05,1.176096e-05,2.3135347e-06,0.9999429,0.99385935,0.0061406614
53,1521890999219412994,0.002266359,0.9977336,0.019202456,0.15490696,0.7517718,0.07411884,0.99953556,0.00046443168
54,1521887468550766593,0.98959816,0.010401828,0.007774211,0.009748759,0.010343619,0.9721334,0.95136464,0.048635352
55,1521887051058135043,0.9577999,0.042200126,0.067752376,0.11369715,0.027616723,0.79093367,0.9599986,0.040001437
56,1521956632736899073,0.023141835,0.97685814,0.1991912,0.6705471,0.07180765,0.058454026,0.98290783,0.01709219
57,1521956093810909186,0.96964777,0.030352267,0.18480873,0.43363154,0.32372817,0.057831544,0.9952939,0.0047060153
58,1521929162021392392,0.92065954,0.07934046,0.08919708,0.393683,0.17094415,0.34617573,0.947404,0.052595973
59,1521992463644348417,0.99668807,0.0033119237,0.013803121,0.016988924,0.07668203,0.8925259,0.9789556,0.021044444
60,1521975839058972677,0.0015200763,0.9984799,0.0881366,0.4002541,0.32887015,0.18273912,0.99911493,0.000885059
61,1522027671433191424,0.0025249477,0.9974751,0.0011083409,0.0063099046,0.017724806,0.974857,0.999595,0.00040504622
62,1522184422208028672,0.8664143,0.13358568,0.116965316,0.29374474,0.52534586,0.06394413,0.9341218,0.06587816
63,1522164390518267904,0.9947556,0.005244436,0.122767344,0.5486532,0.2713457,0.057233702,0.9976464,0.0023536067
64,1522063039800889344,0.001602224,0.99839777,0.0026074857,0.029273495,0.59819716,0.36992183,0.9859897,0.014010277
65,1522230976079962112,0.93872035,0.061279573,0.017826607,0.2753181,0.051949184,0.65490615,0.9934715,0.006528568
66,1522230661368598528,0.9940825,0.005917472,0.08457399,0.15940972,0.22416611,0.53185016,0.993736,0.0062638978
67,1522227553632591872,0.9066533,0.09334677,0.7656641,0.2098648,0.01840945,0.0060616913,0.9922463,0.007753691
68,1522191389794185216,0.99551255,0.004487454,0.085862994,0.06369214,0.4305998,0.41984499,0.99761355,0.0023864554
69,1522286285263720448,0.89043033,0.10956965,0.15865046,0.62709934,0.18191163,0.032338604,0.9931912,0.00680886
70,1522283132942262272,0.0020821858,0.99791783,0.008747729,0.019906439,0.03917937,0.93216646,0.9978048,0.0021951306
71,1522341473831817219,0.006139826,0.9938601,0.098330766,0.5775089,0.28266847,0.04149175,0.9996432,0.00035677143
72,1522406026976317442,0.77832574,0.22167426,0.11089665,0.40753597,0.055463225,0.42610413,0.97032714,0.029672906
73,1522393269291917313,0.9996369,0.00036312712,5.022921e-06,1.4932724e-05,2.0945172e-05,0.9999591,0.99695444,0.003045574
74,1522393121442643969,0.99986863,0.00013140593,0.0034109296,0.0053873737,0.009383577,0.98181814,0.99883443,0.0011656033
75,1522499983882211328,0.010954177,0.9890458,0.010166929,0.13998231,0.783138,0.06671283,0.88038474,0.119615205
76,1522481822223024135,0.9957581,0.004241851,0.010248995,0.03272132,0.017895814,0.9391339,0.9946144,0.005385512
77,1522456400496152576,0.99326926,0.0067307632,0.5061765,0.29102716,0.057592094,0.1452043,0.9986732,0.0013268397
78,1522422813470113794,0.99902856,0.0009714975,7.2676225e-06,3.4541179e-06,3.1354239e-06,0.9999862,0.99793965,0.0020603144
79,1522584935130963973,0.042427357,0.9575726,0.056891255,0.42650878,0.40623868,0.11036124,0.95301783,0.04698211
80,1522559252371496960,0.9876486,0.012351454,0.21303353,0.3138723,0.41707376,0.05602035,0.98629236,0.013707652
81,1522556396138549251,0.99993074,6.922942e-05,0.00061422534,0.00056417787,0.0012080952,0.99761355,0.99854517,0.0014547968
82,1522617901378719744,0.88551646,0.11448358,0.08842159,0.071752205,0.031220585,0.8086056,0.63626134,0.36373863
83,1522601098019807235,0.9978503,0.0021496958,0.032632343,0.63314617,0.069208406,0.2650131,0.9986518,0.0013481664
84,1522665123554414594,0.0017505917,0.9982494,0.00050019997,0.002736945,0.004530384,0.99223244,0.99839455,0.0016053926
85,1522651021360652295,0.9967326,0.0032674277,0.00040328034,0.001322087,0.00068628823,0.9975884,0.9888842,0.0111157475
86,1522714866716483584,0.00024087426,0.99975914,8.613212e-07,1.5100477e-06,5.6455297e-06,0.999992,0.9930112,0.006988788
87,1522707399580082176,0.037719972,0.96228004,0.1483391,0.0056394385,0.010115905,0.83590555,0.99068284,0.00931718
88,1522694948440592385,0.9932139,0.006786119,0.013990864,0.6867987,0.15419629,0.1450142,0.99725014,0.0027498454
89,1522689268123983873,0.98211837,0.017881662,0.030500088,0.13906583,0.19059034,0.63984376,0.46005124,0.53994876
90,1522743613867782144,0.98777616,0.012223887,0.9156359,0.06893397,0.014074114,0.0013560746,0.98497653,0.015023467
91,1522844266493480960,0.9968515,0.0031484475,0.20055097,0.3777077,0.1707848,0.25095654,0.96199036,0.038009603
92,1522819462725922816,0.97210807,0.027891964,0.13673913,0.6095712,0.08864158,0.16504806,0.99890685,0.0010931096
93,1522795544078426112,0.0012467384,0.9987533,0.040840656,0.2688851,0.5509786,0.13929562,0.9998795,0.00012049868
94,1522781176016121857,0.975086,0.024914026,0.24806322,0.61981934,0.119095884,0.013021449,0.98653144,0.013468567
95,1522772172464435200,0.0017198543,0.99828017,0.0053987685,0.016429245,0.23396212,0.7442099,0.985166,0.01483399
96,1522938833008041984,0.99977106,0.00022889065,0.011606978,0.048167378,0.7693322,0.17089346,0.99865013,0.0013499144
97,1522916440709509121,0.00097530405,0.99902475,0.013495977,0.03169958,0.2951587,0.65964574,0.99896467,0.0010353591
98,1522915951326507011,0.92065954,0.07934046,0.08919707,0.3936829,0.17094411,0.34617588,0.947404,0.052595958
99,1522887802622558208,0.9957581,0.004241851,0.010248995,0.03272132,0.017895816,0.9391339,0.9946144,0.005385512
100,1522947082314993664,0.92065954,0.079340436,0.08919708,0.39368296,0.17094408,0.3461759,0.947404,0.052595973
101,1523010688939175936,0.9958209,0.0041791196,0.05148417,0.20697528,0.40078348,0.34075707,0.99879694,0.0012030425
102,1523132017482735616,0.9992223,0.00077772985,0.04773419,0.115151525,0.035737935,0.80137634,0.9938339,0.006166078
103,1523099111028932608,0.9998685,0.00013151423,0.0001164258,0.0004451183,0.0027330166,0.9967055,0.99674475,0.0032552269
104,1523252863778136065,0.99762386,0.002376095,1.609954e-06,2.3034404e-06,6.6119496e-06,0.9999895,0.9996056,0.00039447827
105,1523251374816841728,0.99762386,0.002376095,1.609954e-06,2.3034404e-06,6.6119496e-06,0.9999895,0.9996056,0.00039447827
106,1523202894933151745,0.9957581,0.004241851,0.010248995,0.03272131,0.017895816,0.9391339,0.9946144,0.005385515
107,1523338115997265920,0.99967027,0.00032979724,0.20724513,0.096396595,0.047279663,0.64907867,0.9850776,0.01492235
108,1523334559194099712,0.89043045,0.10956961,0.15865044,0.6270993,0.18191166,0.0323386,0.9931912,0.00680886
109,1523300302924906496,0.9401691,0.059830867,0.011189311,0.0167628,0.011313424,0.9607345,0.3726694,0.6273306
110,1523362483192225793,0.9976699,0.0023301158,0.07180411,0.50949067,0.37145382,0.04725147,0.9941513,0.0058487016
111,1523356166683648002,0.97210807,0.027891956,0.13673912,0.6095712,0.08864155,0.16504811,0.99890685,0.0010931105
112,1523452322960986112,0.95368135,0.046318613,0.03474163,0.040273994,0.031500574,0.89348376,0.99770576,0.0022942196
113,1523431221904089088,0.00086042745,0.99913955,0.00028265943,0.00046514967,0.001941063,0.9973111,0.99746263,0.002537326
114,1523558324788023296,0.0022870589,0.99771297,0.00036833718,0.00044362247,0.0028667466,0.9963213,0.9973205,0.002679562
115,1523480621372547072,0.96803755,0.031962395,9.212651e-06,1.51842705e-05,4.178477e-05,0.99993384,0.99860054,0.0013994997
116,1523667505977651201,0.998801,0.0011990173,0.023229504,0.11586636,0.18386976,0.67703444,0.99689484,0.0031051668
117,1523721176786161666,0.0010689109,0.9989311,0.091014445,0.118379384,0.11282233,0.67778385,0.96813077,0.031869262
118,1523705849486602240,0.9845249,0.015475129,0.0006497596,0.002772268,0.017783213,0.9787948,0.9980959,0.0019040349
119,1523700834571194369,0.9988004,0.0011996507,0.0008375028,0.015352917,0.9831669,0.0006427729,0.99936,0.0006399256
120,1523765146979831808,0.9993055,0.0006944987,0.0001198445,0.0003074498,0.0007322071,0.9988405,0.99762887,0.0023711699
121,1523751680935833602,0.9972318,0.002768233,0.01489362,0.49693826,0.27616796,0.2120001,0.99764013,0.002359937
122,1523805374947594241,0.9959688,0.0040311506,0.012434566,0.067600615,0.5454265,0.3745383,0.9995535,0.00044648684
123,1523802729243713536,0.0029380692,0.9970619,0.06569124,0.18086109,0.16569008,0.5877576,0.9996239,0.00037607367
124,1523792648649150464,0.0086576035,0.9913424,0.15932533,0.36524534,0.13658619,0.33884314,0.99449253,0.0055074506
125,1523781431654109185,0.9921307,0.007869279,0.31443328,0.3842017,0.073690906,0.22767399,0.9891222,0.010877833
126,1523769822349168640,0.42494738,0.5750526,0.025486343,0.15614867,0.745818,0.072546974,0.99812573,0.0018743032
127,1523832983513403393,0.00085933605,0.9991406,0.014723871,0.17856382,0.2833109,0.52340144,0.9981425,0.0018575675
128,1523824011892989952,0.9999509,4.916364e-05,0.017001154,0.6340933,0.14242266,0.20648299,0.99564916,0.004350826
129,1523844013341687809,0.92065954,0.07934048,0.08919707,0.3936829,0.17094404,0.34617594,0.947404,0.052595973
130,1523841621875470336,0.9970585,0.0029415525,0.0001574291,0.0004886225,0.0005433394,0.99881065,0.9992387,0.0007613295
131,1523836978483154945,0.999987,1.2936553e-05,0.01816758,0.03330719,0.04208419,0.90644103,0.99960357,0.0003964879
132,1523967940038701056,0.06254095,0.9374591,0.37786233,0.3143904,0.23802964,0.06971767,0.99497545,0.005024524
133,1523940775381413888,0.9996929,0.0003070567,0.034280382,0.08657003,0.12882656,0.75032306,0.9959942,0.004005774
134,1524043546881236993,0.00048045017,0.9995196,5.7229286e-06,4.621174e-06,1.2726536e-05,0.9999769,0.9995592,0.00044077536
135,1524031609149673472,0.9918394,0.008160609,0.05337835,0.06784728,0.032794617,0.8459797,0.99600214,0.0039978186
136,1524070372869648385,0.99678564,0.003214363,5.0632225e-05,0.00016768457,0.0005803225,0.99920136,0.99735,0.0026500355
137,1524055750577905665,0.9989605,0.0010395295,0.0036542907,0.005789241,0.008539921,0.9820165,0.9878494,0.01215058
138,1524051998055743488,0.92065954,0.079340436,0.08919708,0.39368296,0.17094408,0.3461759,0.947404,0.052595973
139,1524113613505675264,0.9998802,0.000119747834,0.008149162,0.052350424,0.90139884,0.038101584,0.999188,0.00081203505
140,1524105459308937219,0.0010689115,0.9989311,0.09101453,0.11837945,0.11282226,0.6777837,0.96813077,0.031869255
141,1524089319480336384,0.045235544,0.9547644,0.082592405,0.04557891,0.11599628,0.75583243,0.5758951,0.42410493
142,1524192607307546624,0.055633333,0.9443667,0.0019371776,0.0074301017,0.0399964,0.9506363,0.9965796,0.0034204538
143,1524181988781047808,0.9746284,0.025371643,0.0032231447,0.04175815,0.94948846,0.0055302153,0.9991672,0.0008327635
144,1524299915354071043,0.99643636,0.0035636618,0.3156229,0.6345051,0.012612633,0.037259337,0.99908495,0.00091502373
145,1524296999973007360,0.0016395218,0.99836046,0.017155139,0.047319744,0.177835,0.75769013,0.99631774,0.0036822069
146,1524241718022791168,0.95368135,0.04631863,0.034741633,0.04027399,0.031500578,0.8934838,0.99770576,0.0022942184
147,1524376101874712578,0.98643535,0.01356463,0.04399947,0.27637094,0.16499875,0.5146309,0.9996202,0.00037983168
148,1524358769475526656,0.9962681,0.0037319565,0.0397025,0.10340259,0.0202535,0.8366414,0.99947184,0.00052818656
149,1524358678152843264,0.99616194,0.0038380031,0.014587146,0.056438517,0.47682828,0.45214608,0.9970402,0.0029597539
150,1524355856447512576,0.99963343,0.00036658763,0.060875162,0.06946762,0.03459883,0.8350584,0.99771416,0.0022858416
151,1524425346866499584,0.0016395218,0.99836046,0.017155139,0.047319744,0.177835,0.75769013,0.99631774,0.0036822069
152,1524419057121992704,0.110507704,0.8894923,0.017352,0.08046575,0.82577664,0.07640565,0.9822741,0.017725902
153,1524416179405656066,0.999864,0.00013595009,0.009070246,0.03194407,0.4551355,0.5038502,0.9936744,0.0063256426
154,1524416157041709058,0.0042666644,0.9957333,0.0048865085,0.0029588155,0.014040294,0.97811437,0.9994649,0.00053505943
155,1524408654761406466,2.4815905e-05,0.9999752,0.0022243403,0.04353495,0.8982508,0.055989962,0.9959798,0.004020163
156,1524446380235714563,0.0018739545,0.9981261,0.006421439,0.046299975,0.91211414,0.03516441,0.9907924,0.009207652
157,1524513968307331072,0.0017545159,0.9982455,0.09914271,0.4237137,0.19900939,0.27813417,0.97452116,0.0254788
158,1524503151495331842,0.9970642,0.0029358226,0.015455925,0.041277003,0.11162142,0.8316456,0.97720045,0.022799538
159,1524485410918912002,0.9975178,0.0024821633,0.06475147,0.45429927,0.29971293,0.18123637,0.9951504,0.0048495913
160,1524574423264673792,0.999607,0.00039295136,0.3855171,0.50620455,0.0679036,0.040374734,0.9995629,0.0004370164
161,1524572911771828224,0.9997435,0.0002564266,0.9803726,0.0171029,0.00043549616,0.0020890979,0.99957365,0.00042640296
162,1524718205742297088,0.9973838,0.0026161913,0.0023242987,0.0058667297,0.00496738,0.98684156,0.9907212,0.009278808
163,1524612623014060032,0.008053442,0.9919465,0.27504292,0.61526275,0.09191003,0.017784236,0.99936503,0.00063498033
164,1524762950925496323,0.9015455,0.098454505,0.13107504,0.1809373,0.09500385,0.5929838,0.7740293,0.22597067
165,1524755620213182472,0.4249475,0.5750525,0.025486343,0.1561487,0.745818,0.072546974,0.99812573,0.0018743023
166,1524754624988782592,0.994826,0.005173961,0.0006266228,0.0098934565,0.034144837,0.9553351,0.9789929,0.021007147
167,1524735089460002816,0.99963343,0.00036658745,0.060875125,0.069467574,0.034598812,0.83505845,0.99771416,0.0022858416
168,1524732623414779906,0.99963343,0.00036658745,0.060875125,0.069467574,0.034598812,0.83505845,0.99771416,0.0022858416
169,1524788707441594368,0.0001480574,0.99985194,0.009574943,0.06921736,0.1346055,0.78660226,0.9776879,0.022312097
170,1524785498509627396,0.989938,0.010061949,0.12641463,0.1945499,0.3194365,0.359599,0.99691916,0.003080888
171,1524781605172088833,0.011087239,0.98891276,0.02771424,0.118434645,0.13592868,0.71792245,0.99727243,0.0027276159
172,1524823259316752384,0.7608276,0.2391724,0.17200737,0.6548196,0.13956815,0.03360485,0.99941456,0.0005854828
173,1524822289237258241,0.7608276,0.2391724,0.17200737,0.6548196,0.13956815,0.03360485,0.99941456,0.0005854828
174,1524809599903219712,0.9998343,0.00016573256,0.009239263,0.027559344,0.05009964,0.91310173,0.99522406,0.0047759525
175,1524809124340449283,0.9998343,0.00016573256,0.009239267,0.027559344,0.05009964,0.91310173,0.99522406,0.0047759525
176,1524870335790735377,0.00025198676,0.99974805,1.5691445e-05,5.2958323e-05,0.00015430864,0.999777,0.99923515,0.0007648899
177,1524865910158376983,0.9969901,0.003009881,0.017727736,0.06654392,0.91141075,0.0043175793,0.9981798,0.0018202629
178,1524860963496902665,0.89505225,0.104947776,0.061622668,0.62940294,0.2944382,0.0145361265,0.99452835,0.005471669
179,1524860829031710728,0.99760455,0.0023954976,0.03962561,0.45076123,0.47144753,0.03816567,0.9990721,0.0009279047
180,1524851063836360715,0.9995733,0.000426703,0.030326847,0.13501582,0.10705348,0.72760385,0.9980233,0.0019767182
181,1524840473692622861,0.00019856382,0.99980146,0.005295609,0.013374919,0.13059929,0.8507302,0.99508095,0.0049190763
182,1524839949773721606,0.74160266,0.25839734,0.15013365,0.62099355,0.049493127,0.17937964,0.988572,0.011427961
183,1524835324169441280,0.030986909,0.9690131,0.21546137,0.38058165,0.057805493,0.34615147,0.9311625,0.06883757
184,1524898619329060865,0.00080200646,0.999198,0.0005097347,0.001060003,0.0012121233,0.99721813,0.995774,0.004225979
185,1524896570260574216,0.99919814,0.0008018712,0.07348945,0.16579497,0.112833835,0.64788175,0.99887294,0.0011270844
186,1524889188956622860,0.0010689115,0.9989311,0.091014445,0.118379384,0.1128223,0.67778385,0.96813077,0.031869262
187,1524878661157019648,0.9647008,0.035299186,0.075020716,0.24013531,0.48341691,0.20142707,0.99667645,0.0033235617
188,1524875982557044745,0.9995821,0.00041793069,0.026869722,0.019608213,0.29814023,0.6553818,0.9986972,0.0013027833
189,1524930872427696128,0.0060783345,0.99392164,0.09687438,0.22493497,0.5396521,0.1385385,0.9973008,0.0026992722
190,1524930824059113473,0.8560286,0.14397137,0.030767517,0.057999622,0.087899625,0.8233332,0.87232876,0.12767126
191,1524924353816690721,0.01493663,0.98506343,0.75069743,0.10280439,0.032954637,0.11354354,0.9979936,0.0020064455
192,1524912854213677056,0.99996245,3.7509282e-05,0.20839922,0.15285845,0.15974222,0.4790001,0.999271,0.00072897266
193,1524910010840514564,0.9997297,0.00027030826,6.166478e-06,1.2071167e-05,7.5275366e-06,0.99997425,0.99961436,0.0003856487
194,1524904216879419400,0.99895453,0.0010454975,0.19209352,0.5743953,0.08654934,0.1469618,0.99573934,0.004260694
195,1524902852950274048,0.76173574,0.23826423,0.0012883099,0.0033382294,0.00265336,0.9927201,0.98362756,0.01637245
196,1525071002090328066,0.89043033,0.10956962,0.15865043,0.6270993,0.18191168,0.032338608,0.9931912,0.00680886
197,1525085800190431233,0.0006166497,0.99938333,0.0007853391,0.0011633533,0.00084248965,0.9972088,0.99411315,0.0058868336
198,1525130463014268928,0.0155772185,0.98442274,0.049046356,0.665351,0.14419656,0.14140621,0.99951386,0.00048614744
199,1525115764558155776,0.99870825,0.001291717,0.015369684,0.54135495,0.37069282,0.07258249,0.99345195,0.006547987
200,1525163747492372480,0.9958723,0.0041277027,0.059166953,0.0086601935,0.02184181,0.9103311,0.8623963,0.1376037
201,1525229248155369473,0.06929555,0.9307045,0.013594555,0.011489183,0.011863478,0.9630528,0.9885161,0.011483851
202,1525221059322077184,0.999912,8.8011555e-05,0.07279456,0.27591383,0.43837586,0.21291575,0.98970056,0.010299451
203,1525201485654634499,0.30640715,0.69359285,0.78926206,0.18114074,0.024560843,0.0050363457,0.9846638,0.015336188
204,1525267188768047104,0.001754515,0.9982455,0.09914268,0.4237137,0.19900952,0.2781341,0.97452116,0.0254788
205,1525266112295755776,0.999923,7.704642e-05,1.6924156e-05,0.00016146594,0.0002429577,0.99957865,0.99929464,0.00070530066
206,1525258448136392704,0.9918394,0.008160604,0.053378366,0.06784728,0.032794617,0.8459797,0.99600214,0.003997815
207,1525258063778824194,0.9997435,0.0002564266,0.9803726,0.017102908,0.00043549616,0.0020890962,0.99957365,0.00042640255
208,1525251094963576832,0.9995819,0.00041817236,0.018580627,0.14287335,0.83754426,0.0010017578,0.9995944,0.00040564203
209,1525240788749262850,0.069295555,0.93070436,0.013594542,0.011489183,0.011863466,0.9630528,0.9885161,0.011483851
210,1525309171742216192,0.9998442,0.0001558074,0.00087279786,0.0029625653,0.0011698822,0.99499476,0.99250084,0.007499169
211,1525284326295969793,0.006526826,0.9934731,0.39832035,0.21690224,0.07486773,0.3099097,0.9744703,0.02552966
212,1525280907464171522,0.999405,0.00059501536,0.00037795812,0.0005517187,0.00029634548,0.998774,0.9975921,0.0024079576
213,1525431700414767106,0.058615137,0.94138485,0.9311505,0.06143573,0.0024969953,0.004916863,0.9989215,0.001078506
214,1525409506087387136,0.0008107315,0.9991893,0.013521809,0.02223031,0.019837663,0.94441026,0.9957486,0.004251498
215,1525341170154590209,0.9957581,0.004241851,0.010248995,0.03272132,0.017895814,0.9391339,0.9946144,0.005385515
216,1525463114161995777,0.9983486,0.0016514221,8.515271e-06,1.7392334e-05,7.3008785e-05,0.99990106,0.99228364,0.0077163205
217,1525458054518648832,0.002149882,0.9978502,0.017290568,0.10459825,0.19465424,0.6834569,0.9972089,0.002791094
218,1525538089975918592,0.98127395,0.01872603,0.024119847,0.07448412,0.1166803,0.7847157,0.9589827,0.04101733
219,1525505994700333057,0.9917583,0.008241716,0.045533475,0.28423667,0.41017136,0.2600585,0.9990613,0.00093871733
220,1525500947937431552,0.49111712,0.5088829,0.47309574,0.30205706,0.16951789,0.055329368,0.97790754,0.022092476
221,1525581195899289601,0.99939656,0.000603412,0.0019704835,0.02016683,0.0076707513,0.9701919,0.99781007,0.0021900004
222,1525562315529232387,0.0011821352,0.99881786,0.0016510907,0.014760172,0.05995588,0.92363286,0.9949309,0.005069093
223,1525600297196081152,0.99980944,0.000190539,0.00018135307,0.0003589555,0.001549944,0.9979097,0.92044497,0.079555005
224,1525593272856498177,0.001160952,0.9988391,0.02614678,0.2531799,0.51484287,0.20583044,0.9987637,0.0012363644
225,1525691943228821504,0.25933713,0.7406628,0.10683302,0.1962832,0.2898388,0.407045,0.9360306,0.06396939
226,1525645941201588224,0.9983486,0.0016514221,8.515271e-06,1.7392334e-05,7.3008785e-05,0.99990106,0.99228364,0.0077163205
227,1525839384003629057,0.9953361,0.0046638893,0.02062847,0.03933657,0.03470886,0.905326,0.99589455,0.0041055037
228,1525821877742190594,0.9953361,0.0046638893,0.02062847,0.03933657,0.03470886,0.905326,0.99589455,0.0041055037
229,1525817461479821313,0.002657051,0.997343,0.67370975,0.19842535,0.025009323,0.10285564,0.9864174,0.013582565
230,1525745690772660226,0.9904366,0.009563382,0.48309687,0.30604276,0.14574866,0.06511171,0.87060744,0.12939258
231,1525874678564372480,0.99992335,7.6673794e-05,0.0295206,0.22541906,0.19633034,0.54873,0.9980404,0.0019596582
232,1525866464267407360,0.0008020068,0.999198,0.00050973514,0.0010600034,0.0012121245,0.99721813,0.995774,0.004225979
